entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6111,1,1,6481461,2,,73,9,1,9,,
6094,2,2,6503525,3,,73,6,1,6,,
6102,3,3,6516335,9,,73,4,1,4,,
6062,4,4,6524757,7,,73,3,1,3,,
6063,5,5,6538991,6,,73,2,1,2,,
6107,6,6,6545189,15,,73,1,1,1,,
6081,7,7,,20,,72,0,1,0,,
6071,8,8,,12,,72,0,1,0,,
6101,9,9,,23,,72,0,1,0,,
6066,10,10,,25,,71,0,1,0,,
6068,11,DNF,,10,,63,0,1,0,,Gearbox
6072,12,DNF,,19,,59,0,1,0,,Physical
6084,13,DNF,,5,,56,0,1,0,,Collision
6083,14,DNF,,1,,53,0,1,0,,Radiator
6103,15,DNF,,8,,47,0,1,0,,Battery
6078,16,DNF,,17,,47,0,1,0,,Engine
6099,17,DNF,,21,,45,0,1,0,,Wheel bearing
6113,18,DNF,,11,,41,0,1,0,,Spun off
6082,19,DNF,,13,,22,0,1,0,,Spun off
6106,20,DNF,,18,,20,0,1,0,,Gearbox
6095,21,DNF,,14,,13,0,1,0,,Spun off
6100,22,DNF,,22,,5,0,1,0,,Engine
6098,23,DNF,,24,,5,0,1,0,,Collision
6096,24,DNF,,4,,0,0,1,0,,Spun off
6104,25,DNF,,16,,0,0,1,0,,Throttle
