sessionId,entrantId,positionOrder,positionText,laps,time
2001-15-Q,6539,1,1,12,82216
2001-15-Q,6535,2,2,11,82528
2001-15-Q,6534,3,3,10,82624
2001-15-Q,6538,4,4,12,82841
2001-15-Q,6559,5,5,12,83126
2001-15-Q,6537,6,6,12,83148
2001-15-Q,6536,7,7,11,83394
2001-15-Q,6548,8,8,12,83417
2001-15-Q,6549,9,9,11,83595
2001-15-Q,6556,10,10,11,83693
2001-15-Q,6541,11,11,12,83892
2001-15-Q,6561,12,12,12,83943
2001-15-Q,6550,13,13,10,84031
2001-15-Q,6540,14,14,9,84090
2001-15-Q,6543,15,15,12,84164
2001-15-Q,6560,16,16,12,84198
2001-15-Q,6542,17,17,11,84677
2001-15-Q,6547,18,18,12,85444
2001-15-Q,6546,19,19,12,85511
2001-15-Q,6563,20,20,9,86039
2001-15-Q,6553,21,21,9,86218
2001-15-Q,6562,22,22,11,87463
