entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6932,1,1,6065503,1,,69,25,1,25,,,
6937,2,2,6066535,5,,69,18,1,18,1032,,
6938,3,3,6076021,2,,69,15,1,15,10518,,
6929,4,4,6077117,3,,69,12,1,12,11614,,
6933,5,5,6092156,6,,69,10,1,10,26653,,
6931,6,6,6095746,4,,69,8,1,8,30243,,
6946,7,7,6099402,9,,69,6,1,6,33899,,
6930,8,8,6099961,11,,69,4,1,4,34458,,
6934,9,9,6103853,7,,69,2,1,2,38350,,
6936,10,10,6116737,13,,69,1,1,1,51234,,
6940,11,11,6122786,10,,69,0,1,0,57283,,
6939,12,12,6128390,12,,69,0,1,0,"01:02,89",,
6945,13,13,6129109,8,,69,0,1,0,"01:03,61",,
6942,14,14,6129997,14,,69,0,1,0,"01:04,49",,
6943,15,15,,18,,68,0,1,0,+1 lap,,
6944,16,16,,16,,68,0,1,0,+1 lap,,
6947,17,17,,19,,68,0,1,0,+1 lap,,
6941,18,18,,15,,67,0,1,0,,,Hydraulics
6948,19,19,,20,,67,0,1,0,+2 laps,,
6952,20,20,,21,,67,0,1,0,+2 laps,,
6951,21,21,,22,,66,0,1,0,+3 laps,,
6949,22,22,,23,,66,0,1,0,+3 laps,,
6950,23,DNF,,24,,60,0,1,0,,,Steering
6935,24,DNF,,17,,58,0,1,0,,,Technical defect
