sessionId,entrantId,positionOrder,positionText,laps,time
1959-07-Q1,2085,1,1,,122890
1959-07-Q1,2066,2,2,,124950
1959-07-Q1,2083,3,3,,126330
1959-07-Q1,2086,4,4,,127380
1959-07-Q1,2005,5,5,,127860
1959-07-Q1,2093,6,6,,127990
1959-07-Q1,2092,7,7,,128020
1959-07-Q1,2084,8,8,,128170
1959-07-Q1,2004,9,9,,129080
1959-07-Q1,2091,10,10,,130960
1959-07-Q1,2087,11,11,,130980
1959-07-Q1,2089,12,12,,133280
1959-07-Q1,2088,13,13,,133580
1959-07-Q1,2095,14,14,,135250
1959-07-Q1,2090,15,15,,135550
1959-07-Q1,2010,16,16,,138470
