sessionId,entrantId,positionOrder,positionText,laps,time
1984-08-WU,5774,1,1,,107668
1984-08-WU,5773,2,2,,107990
1984-08-WU,5758,3,3,,108103
1984-08-WU,5754,4,4,,108204
1984-08-WU,5762,5,5,,108548
1984-08-WU,5755,6,6,,108585
1984-08-WU,5748,7,7,,109030
1984-08-WU,5749,8,8,,109151
1984-08-WU,5779,9,9,,109347
1984-08-WU,5772,10,10,,109793
1984-08-WU,5780,11,11,,109984
1984-08-WU,5769,12,12,,109990
1984-08-WU,5776,13,13,,110400
1984-08-WU,5760,14,14,,110630
1984-08-WU,5761,15,15,,110766
1984-08-WU,5768,16,16,,111016
1984-08-WU,5763,17,17,,111047
1984-08-WU,5770,18,18,,111167
1984-08-WU,5759,19,19,,111250
1984-08-WU,5753,20,20,,111376
1984-08-WU,5771,21,21,,112637
1984-08-WU,5756,22,22,,114678
1984-08-WU,5775,23,23,,115265
1984-08-WU,5752,24,24,,122729
