sessionId,entrantId,positionOrder,positionText,laps,time
1984-08-Q1,5759,1,1,,105130
1984-08-Q1,5748,2,2,,105407
1984-08-Q1,5754,3,3,,105717
1984-08-Q1,5761,4,4,,106426
1984-08-Q1,5774,5,5,,106805
1984-08-Q1,5772,6,6,,106834
1984-08-Q1,5779,7,7,,107188
1984-08-Q1,5760,8,8,,107303
1984-08-Q1,5758,9,9,,107316
1984-08-Q1,5762,10,10,,107341
1984-08-Q1,5769,11,11,,107347
1984-08-Q1,5752,12,12,,107610
1984-08-Q1,5773,13,13,,107719
1984-08-Q1,5776,14,14,,107866
1984-08-Q1,5753,15,15,,107919
1984-08-Q1,5768,16,16,,107974
1984-08-Q1,5770,17,17,,109141
1984-08-Q1,5780,18,18,,109644
1984-08-Q1,5771,19,19,,109697
1984-08-Q1,5756,20,20,,111031
1984-08-Q1,5749,21,21,,111165
1984-08-Q1,5775,22,22,,111493
1984-08-Q1,5785,23,23,,113625
1984-08-Q1,5763,24,24,,382502
