entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
5748,1,1,6941842,1,,63,9,1,9,,
5758,2,2,6974480,5,,63,6,1,6,,
5749,3,3,7028370,21,,63,4,1,4,,
5754,4,4,7057100,2,,63,3,1,3,,
5752,5,5,,17,,62,2,1,2,,
5773,6,DNF,,4,,49,0,1,0,,Engine
5753,7,DNF,,19,,47,0,1,0,,Turbo
5762,8,DNF,,6,,40,0,1,0,,Gearbox
5761,9,DNF,,9,,33,0,1,0,,Transmission
5756,10,DNF,,18,,33,0,1,0,,Brakes
5755,11,DNF,,10,,33,0,1,0,,Electrical
5759,12,DNF,,3,,27,0,1,0,,Gearbox
5776,13,DNF,,12,,27,0,1,0,,Engine
5772,14,DNF,,11,,24,0,1,0,,Overheating
5780,15,DNF,,15,,23,0,1,0,,Clutch
5769,16,DNF,,8,,21,0,1,0,,Engine
5779,17,DNF,,7,,21,0,1,0,,Accident
5768,18,DNF,,23,,20,0,1,0,,Spun off
5771,19,DNF,,16,,3,0,1,0,,Accident
5770,20,DNF,,24,,3,0,1,0,,Accident
5774,21,DNF,,14,,2,0,1,0,,Accident
5775,22,DNF,,22,,2,0,1,0,,Tyre
5760,23,DNF,,13,,0,0,1,0,,Engine
5763,24,DNF,,20,,0,0,1,0,,Accident
