entrantId,positionOrder,positionText,laps,time
7283,1,1,29,89603
7294,2,2,26,89811
7284,3,3,26,89902
7291,4,4,27,90039
7314,5,5,27,90070
7290,6,6,28,90100
7293,7,7,27,90110
7297,8,8,27,90181
7311,9,9,28,90341
7312,10,10,29,90592
7313,11,11,27,90599
7299,12,12,27,90721
7309,13,13,30,90776
7303,14,14,27,90810
7296,15,15,25,90820
7288,16,16,27,90837
7306,17,17,29,90921
7302,18,18,30,90959
7300,19,19,26,90964
7287,20,20,30,91052
