entrantId,positionOrder,positionText,laps,time
5954,1,1,,89589
5961,2,2,,89779
5950,3,3,,90151
5951,4,4,,90382
5955,5,5,,90422
5962,6,6,,90780
5970,7,7,,91192
5969,8,8,,92304
5959,9,9,,92514
5960,10,10,,92569
5958,11,11,,92675
5978,12,12,,92887
5956,13,13,,92973
5972,14,14,,93122
5971,15,15,,93192
5966,16,16,,93494
5979,17,17,,93597
5948,18,18,,94001
5947,19,19,,94194
5968,20,20,,94843
5957,21,21,,95237
5946,22,22,,95346
5975,23,23,,95389
5967,24,24,,95685
5949,25,25,,95693
5974,26,26,,95990
5973,27,27,,95991
5952,28,28,,96223
5953,29,29,,96716
5964,30,30,,108994
