entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6467,1,1,5664593,1,,62,10,1,10,,,
6463,2,2,5669147,3,,62,6,1,6,4554,,
6464,3,3,5716369,4,,62,4,1,4,51776,,
6461,4,4,5719183,6,,62,3,1,3,54590,,
6462,5,5,5742070,8,,62,2,1,2,"01:17,48",,
6473,6,6,,12,,61,1,1,1,+1 lap,,
6470,7,7,,9,,60,0,1,0,+2 laps,,
6482,8,8,,19,,60,0,1,0,+2 laps,,
6476,9,9,,14,,60,0,1,0,+2 laps,,
6469,10,10,,7,,57,0,1,0,,,Hydraulics
6471,11,11,,13,,56,0,1,0,,,Engine
6479,12,DNF,,22,,48,0,1,0,,,Engine
6480,13,DNF,,15,,40,0,1,0,,,Engine
6472,14,DNF,,16,,34,0,1,0,,,Throttle
6481,15,DNF,,21,,27,0,1,0,,,Engine
6475,16,DNF,,18,,18,0,1,0,,,Engine
6468,17,DNF,,2,,17,0,1,0,,,Gearbox
6465,18,DNF,,10,,17,0,1,0,,,Spun off
6466,19,DNF,,5,,17,0,1,0,,,Engine
6474,20,DNF,,11,,12,0,1,0,,,Puncture
6478,21,DNF,,20,,8,0,1,0,,,Transmission
6477,22,DNF,,17,,0,0,1,0,,,Spun off
