sessionId,entrantId,positionOrder,positionText,laps,time
2016-04-Q2,7066,1,1,,95337
2016-04-Q2,7081,2,2,,95820
2016-04-Q2,7065,3,3,,96623
2016-04-Q2,7067,4,4,,96741
2016-04-Q2,7083,5,5,,97140
2016-04-Q2,7073,6,6,,97230
2016-04-Q2,7070,7,7,,97282
2016-04-Q2,7080,8,8,,97510
2016-04-Q2,7064,9,9,,97569
2016-04-Q2,7077,10,10,,97606
2016-04-Q2,7082,11,11,,97652
2016-04-Q2,7076,12,12,,97701
2016-04-Q2,7078,13,13,,97771
2016-04-Q2,7072,14,14,,97807
2016-04-Q2,7068,15,15,,98055
2016-04-Q2,7075,16,16,,98115
