entrantId,lap,time,timeOfDay,annotation
7077,1,41282,15:05:38,Ten-second stop-go penalty
7064,1,47763,15:05:43,
7069,1,30529,15:05:50,
7070,1,32800,15:06:03,
7075,1,40169,15:06:09,
7077,8,38906,15:20:21,
7075,9,25037,15:22:11,
7082,11,30805,15:25:31,
7071,12,30259,15:27:22,
7085,13,31433,15:29:06,
7079,14,30805,15:30:40,
7083,16,29841,15:33:39,
7074,16,30585,15:34:05,
7081,17,30001,15:35:21,
7068,17,31420,15:35:49,
7073,18,29551,15:37:14,
7067,20,30498,15:40:29,
7076,20,30580,15:41:08,
7066,21,29709,15:41:55,
7072,21,29751,15:42:40,
7080,22,30553,15:44:13,
7070,27,30400,15:53:11,
7069,28,30433,15:55:13,
7064,29,31205,15:57:02,
7085,39,57151,16:14:54,
7073,46,30065,16:25:17,
