entrantId,positionOrder,positionText,laps,time
6356,1,1,10,78374
6357,2,2,12,79000
6375,3,3,9,79033
6352,4,4,11,79490
6374,5,5,4,80134
6384,6,6,10,80577
6373,7,7,6,80952
6377,8,8,6,81234
6365,9,9,9,81246
6383,10,10,12,81663
6382,11,11,12,81818
6364,12,12,11,81874
6353,13,13,12,81878
6371,14,14,12,82345
6389,15,15,12,82600
6385,16,16,7,82766
6354,17,17,11,82866
6387,18,18,10,83275
6355,19,19,2,84440
6361,20,20,12,84656
6367,21,21,7,85465
6368,22,22,11,85934
6369,23,23,12,86059
6388,24,24,12,87342
