entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7114,1,1,5288743,3,,52,25,1,25,,
7097,2,2,5289360,1,,52,18,1,18,,
7098,3,3,5299743,2,,52,15,1,15,,
7112,4,4,5325063,4,,52,12,1,12,,
7110,5,5,5349159,7,,52,10,1,10,,
7101,6,6,5375531,9,,52,8,1,8,,
7109,7,7,5383747,10,,52,6,1,6,,
7107,8,8,5384931,8,,52,4,1,4,,
7104,9,9,,6,,51,2,1,2,,
7113,10,10,,14,3,51,1,1,1,,
7103,11,11,,11,,51,0,1,0,,
7106,12,12,,12,,51,0,1,0,,
7105,13,13,,13,,51,0,1,0,,
7095,14,14,,20,15,51,0,1,0,,
7100,15,15,,18,,51,0,1,0,,
7115,16,16,,17,,50,0,1,0,,
7096,17,DNF,,5,,5,0,1,0,,Brakes
7108,18,DNF,,16,,0,0,1,0,,Collision
7099,19,DNF,,19,,0,0,1,0,,Collision
7102,20,DNS,,15,,,0,1,0,,Gearbox
