sessionId,entrantId,positionOrder,positionText,laps,time
2017-04-FP2,7097,1,1,36,94120
2017-04-FP2,7098,2,2,36,94383
2017-04-FP2,7114,3,3,36,94790
2017-04-FP2,7112,4,4,34,94829
2017-04-FP2,7110,5,5,15,95540
2017-04-FP2,7096,6,6,26,95910
2017-04-FP2,7104,7,7,39,96261
2017-04-FP2,7107,8,8,38,96329
2017-04-FP2,7105,9,9,31,96506
2017-04-FP2,7101,10,10,38,96600
2017-04-FP2,7109,11,11,39,96654
2017-04-FP2,7102,12,12,27,96765
2017-04-FP2,7108,13,13,22,96771
2017-04-FP2,7099,14,14,31,97039
2017-04-FP2,7113,15,15,36,97083
2017-04-FP2,7095,16,16,25,97125
2017-04-FP2,7106,17,17,35,97300
2017-04-FP2,7115,18,18,30,97441
2017-04-FP2,7103,19,19,36,97747
2017-04-FP2,7100,20,20,29,97819
