entrantId,lap,time,timeOfDay,annotation
6636,1,35766,14:35:38,
6644,6,25888,14:43:17,
6643,7,25483,14:44:53,
6632,7,28602,14:45:11,
6629,9,26629,14:47:28,
6641,9,27336,14:47:56,
6633,9,26476,14:47:57,
6640,9,27416,14:48:00,
6648,9,26632,14:48:19,
6630,10,32668,14:49:04,
6631,10,27921,14:49:15,
6635,10,25386,14:49:21,
6639,10,26866,14:49:30,
6642,10,27086,14:49:35,
6638,11,26619,14:50:56,
6646,11,27648,14:51:22,
6637,12,30593,14:52:28,
6645,13,28982,14:54:31,
6638,18,29505,15:02:14,
6642,19,26876,15:04:21,
6644,20,26312,15:05:34,
6643,21,26027,15:07:08,
6648,22,27771,15:09:35,
6633,23,26425,15:09:57,
6641,23,26852,15:10:04,
6629,24,27443,15:10:47,
6632,24,29726,15:11:50,
6647,24,37593,15:17:25,
6635,25,25803,15:12:47,
6640,25,27293,15:13:31,
6646,25,28400,15:13:59,
6631,26,26753,15:14:13,
6637,26,28672,15:14:19,
6639,26,28788,15:14:49,
6636,26,25234,15:14:50,
6630,27,26482,15:15:36,
6645,34,31937,15:28:15,
6638,37,29039,15:31:58,
6644,37,27505,15:32:25,
6648,37,30153,15:34:00,
6635,38,27047,15:33:03,
6633,38,27879,15:33:34,
6641,38,30821,15:33:49,
6643,38,27544,15:34:01,
6647,38,37611,15:40:40,
6631,39,26175,15:34:33,
6642,39,28669,15:36:03,
6637,40,27310,15:36:08,
6636,40,26329,15:36:40,
6629,41,26862,15:37:11,
6646,41,28002,15:39:46,
6640,42,26263,15:40:32,
6630,43,25977,15:40:27,
6639,43,27444,15:41:52,
6632,45,25424,15:44:38,
