entrantId,positionOrder,positionText,time,laps
7311,1,1,118300,9
7283,2,2,118515,8
7313,3,3,118563,9
7312,4,4,118688,9
7294,5,5,118834,8
7300,6,6,118872,9
7284,7,7,118899,8
7314,8,8,119035,9
7309,9,9,119044,8
7287,10,10,119484,9
7290,11,11,119511,9
7291,12,12,119634,8
7293,13,13,119663,8
7299,14,14,119981,8
7296,15,15,120020,9
7303,16,16,120314,8
7288,17,17,120832,9
7302,18,18,121535,6
7307,19,19,122159,8
7297,20,20,123166,5
