entrantId,positionOrder,positionText,time,laps
7283,1,1,106168,6
7311,2,2,106988,6
7284,3,3,107045,6
7313,4,4,107087,7
7312,5,5,107152,6
7300,6,6,107365,6
7299,7,7,107669,6
7314,8,8,107805,7
7294,9,9,107843,6
7293,10,10,108841,6
