entrantId,positionOrder,positionText,time,laps
7312,1,1,123207,9
7300,2,2,123792,4
7299,3,3,124484,4
7311,4,4,128148,8
7284,5,5,128240,5
7303,6,6,128394,5
7309,7,7,129067,8
7296,8,8,129229,7
7307,9,9,129319,7
7297,10,10,130042,8
7294,11,11,130283,4
7313,12,12,130299,7
7314,13,13,130475,7
7287,14,14,132085,9
7288,15,15,134002,8
7302,16,16,,4
7293,17,17,,5
7290,18,18,,2
7291,19,19,,2
7283,20,20,,2
