entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7283,1,1,5638348,1,,70,25,1,25,,
7294,2,2,5647918,2,,70,18,1,18,,
7313,3,3,5652516,3,,70,15,1,15,,
7311,4,4,5656996,10,,70,12,1,12,,
7312,5,5,5659888,11,,70,10,1,10,,
7284,6,6,5689376,12,,70,9,1,9,,
7303,7,7,5699161,9,,70,6,1,6,,
7291,8,8,5700040,6,,70,4,1,4,,
7293,9,9,5702750,16,,70,2,1,2,,
7287,10,10,5702780,14,,70,1,1,1,,
7300,11,11,5703449,8,,70,0,1,0,,
7290,12,12,5703597,15,,70,0,1,0,,
7299,13,13,5706711,7,,70,0,1,0,,
7309,14,14,5711771,19,,70,0,1,0,,
7297,15,15,,5,,69,0,1,0,,
7288,16,16,,20,,69,0,1,0,,
7296,17,17,,13,,69,0,1,0,,
7306,18,18,,17,,69,0,1,0,,
7314,19,DNF,,4,,55,0,1,0,,Frenos
7302,20,DNF,,18,,8,0,1,0,,Motor
