entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7228,1,1,5919086,3,,71,25,1,25,,
7229,2,2,5935641,2,,71,18,1,18,,
7222,3,3,5936838,4,,71,15,1,15,,
7221,4,4,5982931,5,,71,12,1,12,,
7235,5,5,6000123,8,,71,10,1,10,,
7236,6,6,,6,,70,8,1,8,,
7217,7,7,,9,,70,6,1,6,,
7219,8,8,,10,,70,4,1,4,,
7223,9,9,,12,,70,2,1,2,,
7216,10,10,,18,SFB,70,1,1,1,,
7234,11,11,,11,,70,0,1,0,,
7215,12,12,,7,,70,0,1,0,,
7227,13,13,,19,SFB,70,0,1,0,,
7225,14,14,,20,SFB,69,0,1,0,,
7233,15,15,,1,,69,0,1,0,,
7232,16,16,,16,5,69,0,1,0,,
7218,17,17,,13,,69,0,1,0,,
7220,18,18,,15,,68,0,1,0,,
7230,19,DNF,,14,,0,0,1,0,,Collision
7226,20,DNF,,17,SFB,0,0,1,0,,Collision
