sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1975-12-R,5027,1,1,3476690,8,,29,4.5,1,4.5,,,
1975-12-R,5021,2,2,3503720,2,,29,3,1,3,27030,,
1975-12-R,5032,3,3,3511540,15,,29,2,1,2,34850,,
1975-12-R,5003,4,4,3549350,9,,29,1.5,1,1.5,"01:12,66",,
1975-12-R,5006,5,5,3560020,13,,29,1,1,1,"01:23,33",,
1975-12-R,5030,6,6,3566970,1,,29,0.5,1,0.5,"01:30,28",,
1975-12-R,5029,7,7,3575760,5,,29,0,1,0,"01:39,07",,
1975-12-R,5004,8,8,,10,,28,0,1,0,+1 lap,,
1975-12-R,5002,9,9,,3,,28,0,1,0,+1 lap,,
1975-12-R,5016,10,10,,18,,28,0,1,0,+1 lap,,
1975-12-R,5005,11,11,,7,,28,0,1,0,+1 lap,,
1975-12-R,5085,12,12,,23,,28,0,1,0,+1 lap,,
1975-12-R,5084,13,13,,17,,28,0,1,0,+1 lap,,
1975-12-R,5008,14,14,,11,,28,0,1,0,+1 lap,,
1975-12-R,5052,15,15,,16,,28,0,1,0,+1 lap,,
1975-12-R,5041,16,16,,25,,27,0,1,0,+2 laps,,
1975-12-R,5073,17,17,,21,,26,0,1,0,+3 laps,,
1975-12-R,5087,18,NC,,27,,25,0,1,0,+4 laps,,
1975-12-R,5086,19,DNF,,26,,23,0,1,0,,,Electrical
1975-12-R,5046,20,DNF,,12,,21,0,1,0,,,Handling
1975-12-R,5009,21,DNF,,6,,17,0,1,0,,,Engine
1975-12-R,5083,22,DNF,,28,,14,0,1,0,,,Engine
1975-12-R,5068,23,DNF,,4,,10,0,1,0,,,Accident
1975-12-R,5082,24,DNF,,14,,10,0,1,0,,,Injection
1975-12-R,5031,25,DNF,,24,,2,0,1,0,,,Engine
1975-12-R,5025,26,DNF,,19,,1,0,1,0,,,Accident
1975-12-R,5072,28,DNS,,20,,,0,1,0,,,Fatal accident
1975-12-R,5081,29,DNS,,22,,,0,1,0,,,Accident
