entrantId,positionOrder,positionText,laps,time
6357,1,1,6,113241
6356,2,2,8,114057
6352,3,3,7,114272
6365,4,4,7,114381
6359,5,5,8,114529
6374,6,6,10,114637
6355,7,7,11,114757
6375,8,8,6,115276
6364,9,9,8,116114
6377,10,10,7,116168
6360,11,11,5,117092
6363,12,12,8,117231
6353,13,13,7,117341
6354,14,14,11,117484
6371,15,15,5,117657
6358,16,16,7,118767
6373,17,17,6,118824
6372,18,18,5,118882
6362,19,19,10,119539
6376,20,20,7,120751
6370,21,21,3,121059
6366,22,22,7,129359
6369,23,23,4,135398
6367,24,24,1,2611316
