sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2001-06-R,6537,1,1,5265927,7,,71,10,1,10,,,
2001-06-R,6534,2,2,5268118,1,,71,6,1,6,2191,,
2001-06-R,6535,3,3,5268455,4,,71,4,1,4,2528,,
2001-06-R,6549,4,4,5307521,9,,71,3,1,3,41594,,
2001-06-R,6542,5,5,5319703,10,,71,2,1,2,53776,,
2001-06-R,6546,6,6,,16,,70,1,1,1,+1 lap,,
2001-06-R,6550,7,7,,13,,70,0,1,0,+1 lap,,
2001-06-R,6543,8,8,,12,,70,0,1,0,+1 lap,,
2001-06-R,6548,9,9,,6,,69,0,1,0,+2 laps,,
2001-06-R,6554,10,10,,20,,69,0,1,0,+2 laps,,
2001-06-R,6557,11,11,,17,,69,0,1,0,+2 laps,,
2001-06-R,6541,12,DNF,,21,,60,0,1,0,,,Engine
2001-06-R,6556,13,DNF,,14,,48,0,1,0,,,Transmission
2001-06-R,6539,14,DNF,,2,,41,0,1,0,,,Hydraulics
2001-06-R,6553,15,DNF,,18,,38,0,1,0,,,Gearbox
2001-06-R,6552,16,DNF,,22,,25,0,1,0,,,Gearbox
2001-06-R,6547,17,DNF,,15,,17,0,1,0,,,Hydraulics
2001-06-R,6538,18,DNF,,3,,10,0,1,0,,,Brakes
2001-06-R,6540,19,DNF,,19,,3,0,1,0,,,Engine
2001-06-R,6536,20,DNF,,8,,1,0,1,0,,,Transmission
2001-06-R,6544,21,DNF,,11,,0,0,1,0,,,Gearbox
2001-06-R,6545,22,DSQ,,5,,14,0,1,0,,,Ignored red light
