entrantId,lap,time,timeOfDay,annotation
6493,15,33147,14:29:41,
6490,15,39703,14:30:15,
6500,16,31053,14:31:10,
6503,16,31469,14:31:55,
6492,16,31821,14:31:59,
6499,17,33574,14:33:07,
6504,17,32563,14:33:09,
6496,17,39950,14:33:45,
6502,18,32320,14:35:48,
6484,19,32520,14:35:49,
6491,19,30741,14:36:26,
6494,19,33320,14:36:36,
6505,19,32729,14:37:11,
6497,19,35944,14:37:34,
6489,20,31046,14:38:14,
6498,20,31230,14:38:27,
6495,20,32294,14:38:40,
6486,22,29771,14:41:08,
6485,22,31042,14:41:37,
6487,23,30742,14:43:20,
6491,31,30362,14:57:33,
6503,31,39882,14:58:53,
6487,32,29796,14:59:17,
6489,32,32150,14:59:18,
6502,32,37510,15:01:00,
6498,33,32731,15:01:24,
6493,33,33148,15:01:30,
6505,33,32300,15:02:10,
6492,33,32136,15:02:17,
6485,34,42726,15:02:57,
6504,34,32514,15:03:09,
6496,34,35848,15:04:17,
6497,35,34668,15:06:31,
6499,36,36468,15:06:31,
6494,36,32166,15:06:35,
6486,37,30717,15:06:57,
6495,37,31293,15:08:53,
6484,38,30966,15:08:29,
6502,41,38561,15:17:52,
