sessionId,entrantId,positionOrder,positionText,laps,time
2016-19-Q1,7081,1,1,,79447
2016-19-Q1,7067,2,2,,79554
2016-19-Q1,7064,3,3,,79713
2016-19-Q1,7065,4,4,,79865
2016-19-Q1,7090,5,5,,79874
2016-19-Q1,7066,6,6,,79996
2016-19-Q1,7070,7,7,,80308
2016-19-Q1,7083,8,8,,80338
2016-19-Q1,7073,9,9,,80423
2016-19-Q1,7082,10,10,,80457
2016-19-Q1,7072,11,11,,80552
2016-19-Q1,7078,12,12,,80599
2016-19-Q1,7069,13,13,,81062
2016-19-Q1,7074,14,14,,81254
2016-19-Q1,7076,15,15,,81333
2016-19-Q1,7085,16,16,,81363
2016-19-Q1,7075,17,17,9,81401
2016-19-Q1,7089,18,18,4,81454
2016-19-Q1,7071,19,19,9,81692
2016-19-Q1,7093,20,20,10,81881
2016-19-Q1,7068,21,21,10,81916
2016-19-Q1,7079,22,NC,,
