sessionId,entrantId,positionOrder,positionText,laps,time
1985-11-WU,5802,1,1,,77172
1985-11-WU,5803,2,2,,77251
1985-11-WU,5830,3,3,,77562
1985-11-WU,5827,4,4,,77612
1985-11-WU,5813,5,5,,77647
1985-11-WU,5808,6,6,,77744
1985-11-WU,5814,7,7,,77997
1985-11-WU,5807,8,8,,78387
1985-11-WU,5849,9,9,,79102
1985-11-WU,5833,10,10,,79164
1985-11-WU,5818,11,11,,79204
1985-11-WU,5839,12,12,,79324
1985-11-WU,5837,13,13,,79410
1985-11-WU,5840,14,14,,79563
1985-11-WU,5817,15,15,,79627
1985-11-WU,5809,16,16,,79678
1985-11-WU,5846,17,17,,79872
1985-11-WU,5826,18,18,,79895
1985-11-WU,5834,19,19,,79924
1985-11-WU,5825,20,20,,79931
1985-11-WU,5844,21,21,,80132
1985-11-WU,5838,22,22,,80181
1985-11-WU,5831,23,23,,80204
1985-11-WU,5848,24,24,,81414
1985-11-WU,5845,25,25,,84402
1985-11-WU,5832,26,26,,92017
