entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7145,1,1,5836427,1,,70,25,1,25,,
7130,2,2,5853550,4,,70,18,1,18,,
7131,3,3,5856528,3,,70,15,1,15,,
7129,4,4,5882846,12,,70,12,1,12,,
7147,5,5,5896427,2,,70,10,1,10,10000,
7134,6,6,5909700,6,,70,8,1,8,,
7139,7,7,,9,,69,6,1,6,,
7136,8,8,,11,,69,4,1,4,,
7146,9,9,,5,,69,2,1,2,,
7132,10,10,,10,,69,1,1,1,,
7141,11,11,,8,,69,0,1,0,,
7140,12,12,,13,,69,0,1,0,,
7142,13,13,,17,,69,0,1,0,,
7135,14,14,,18,,69,0,1,0,,
7133,15,15,,14,,68,0,1,0,,
7144,16,16,,19,,68,0,1,0,,
7138,17,17,,PL,,68,0,1,0,,
7128,18,DNF,,15,,49,0,1,0,,Gearbox
7143,19,DNF,,7,,5,0,1,0,,Power loss
7137,20,DNF,,16,,0,0,1,0,,Suspension
