entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
3579,1,1,9640000,7,,90,9,1,9,,
3580,2,2,9701900,3,,90,6,1,6,,
3617,3,3,,5,,89,4,1,4,,
3595,4,4,,2,,88,3,1,3,,
3621,5,5,,10,,87,2,1,2,,
3519,6,6,,4,,87,1,1,1,,
3623,7,7,,6,,86,0,1,0,,
3616,8,8,,14,,85,0,1,0,,
3619,9,9,,12,,85,0,1,0,,
3615,10,10,,13,,84,0,1,0,,
3614,11,11,,17,,81,0,1,0,,
3594,12,DNF,,1,,69,0,1,0,,Ignition
3620,13,DNF,,9,,65,0,1,0,,Throttle
3618,14,NC,,15,,47,0,1,0,,
3622,15,DNF,,11,,18,0,1,0,,Spun off
3625,16,DNF,,8,,4,0,1,0,,Ignition
3613,17,DSQ,,16,,69,0,1,0,,Received outside assistance
