entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6511,1,1,5790883,1,,73,10,1,10,,,
6512,2,2,5803001,4,,73,6,1,6,12118,,
6532,3,3,5808251,7,,73,4,1,4,17368,,
6529,4,4,5808818,8,,73,3,1,3,17935,,
6510,5,5,5819696,2,,73,2,1,2,28813,,
6530,6,6,5842577,12,,73,1,1,1,51694,,
6515,7,7,5861998,17,,73,0,1,0,"01:11,11",,
6523,8,8,,9,,72,0,1,0,+1 lap,,
6522,9,9,,16,,72,0,1,0,+1 lap,,
6520,10,10,,11,,72,0,1,0,+1 lap,,
6516,11,11,,19,,72,0,1,0,+1 lap,,
6527,12,12,,22,,72,0,1,0,+1 lap,,
6521,13,DNF,,20,,64,0,1,0,,,Engine
6528,14,DNF,,21,,59,0,1,0,,,Engine
6517,15,DNF,,10,,58,0,1,0,,,Engine
6525,16,DNF,,18,,45,0,1,0,,,Gearbox
6519,17,DNF,,15,,44,0,1,0,,,Engine
6526,18,DNF,,13,,34,0,1,0,,,Brakes
6509,19,DNF,,3,,25,0,1,0,,,Engine
6524,20,DNF,,14,,18,0,1,0,,,Spun off
6518,21,DNF,,6,,14,0,1,0,,,Engine
6533,22,DNF,,5,,12,0,1,0,,,Collision
