entrantId,lap,time,timeOfDay,annotation
6518,2,22768,13:06:08,
6533,2,26292,13:06:18,
6521,4,22540,13:09:03,
6522,5,21396,13:10:30,
6512,6,22209,13:11:39,
6524,6,21268,13:11:59,
6519,6,30844,13:12:00,
6509,7,20541,13:13:02,
6517,7,23501,13:13:11,
6530,7,24153,13:13:17,
6526,7,22087,13:13:17,
6515,7,22386,13:13:20,
6520,7,26859,13:13:20,
6510,8,25725,13:14:27,
6529,8,22377,13:14:35,
6525,8,21043,13:14:42,
6527,8,21176,13:14:54,
6519,8,26678,13:15:38,
6510,9,19925,13:16:23,
6523,12,21139,13:20:21,
6533,12,42362,13:21:14,
6532,14,23306,13:23:02,
6528,14,21450,13:23:30,
6511,16,21868,13:25:31,
6516,27,42662,13:40:51,
6520,36,26397,13:52:52,
6517,39,26388,13:55:51,
6525,40,27676,13:57:40,
6510,41,23710,13:58:50,
6515,41,26088,13:58:59,
6517,42,39700,14:00:15,
6522,43,25163,14:01:44,
6527,45,51445,14:04:15,
6521,47,24057,14:06:55,
6511,49,22610,14:08:06,
6530,49,24192,14:09:12,
6528,49,35536,14:10:01,
6532,50,22550,14:10:06,
6523,50,22298,14:10:21,
6529,51,23671,14:11:23,
6512,53,22045,14:13:52,
6517,53,30809,14:15:15,
6523,58,25028,14:21:12,
