entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6932,1,1,5755269,2,,56,25,1,25,,
6929,2,2,5755944,1,,56,18,1,18,,
6933,3,3,5794498,7,,56,15,1,15,,
6934,4,4,5801282,11,5,56,12,1,12,,
6931,5,5,5811701,12,,56,10,1,10,,
6937,6,6,5819694,4,,56,8,1,8,,
6938,7,7,5825582,8,5,56,6,1,6,,
6940,8,8,5829061,6,,56,4,1,4,,
6945,9,9,5829794,9,,56,2,1,2,,
6946,10,10,5830402,10,,56,1,1,1,,
6942,11,11,5839610,15,,56,0,1,0,,
6943,12,12,5840140,18,,56,0,1,0,,
6936,13,13,5840779,17,,56,0,1,0,,
6941,14,14,,16,,55,0,1,0,,
6939,15,15,,13,,55,0,1,0,,
6935,16,16,,5,,55,0,1,0,,
6948,17,17,,21,,55,0,1,0,,
6947,18,18,,22,,55,0,1,0,,
6951,19,19,,19,,55,0,1,0,,
6952,20,20,,20,,54,0,1,0,,
6949,21,21,,23,,54,0,1,0,,
6950,22,22,,24,,54,0,1,0,,
6930,23,DNF,,3,,16,0,1,0,,Alternator
6944,24,DNF,,14,,14,0,1,0,,Suspension
