entrantId,positionOrder,positionText,laps,time
6929,1,1,18,96490
6932,2,2,20,96748
6945,3,3,21,97001
6933,4,4,21,97180
6936,5,5,24,97247
6934,6,6,27,97262
6930,7,7,18,97298
6942,8,8,20,97415
6940,9,9,20,97495
6931,10,10,20,97538
6946,11,11,21,97569
6935,12,12,21,97760
6937,13,13,26,97765
6941,14,14,23,97953
6943,15,15,23,98547
6939,16,16,22,98653
6938,17,17,11,98753
6944,18,18,12,99689
6951,19,19,23,100407
6948,20,20,19,100753
6947,21,21,19,101011
6952,22,22,19,101466
6949,23,23,21,103563
6950,24,24,23,104043
