entrantId,positionOrder,positionText,laps,time
6929,1,1,17,97718
6930,2,2,36,98475
6933,3,3,35,98483
6932,4,4,31,98748
6931,5,5,32,98786
6934,6,6,33,99029
6936,7,7,32,99448
6946,8,8,38,99531
6941,9,9,36,99653
6935,10,10,30,100115
6937,11,11,32,100166
6945,12,12,35,100230
6938,13,13,32,100286
6942,14,14,35,100326
6943,15,15,30,100435
6944,16,16,32,100516
6940,17,17,34,100700
6939,18,18,35,101430
6947,19,19,38,102476
6951,20,20,33,102652
6948,21,21,38,102846
6952,22,22,38,103538
6949,23,23,16,104453
6950,24,24,20,105114
