entrantId,lap,time,timeOfDay,annotation
6643,1,58014,12:05:04,
6643,3,33810,12:09:16,
6648,10,24439,12:19:28,
6629,11,23774,12:20:07,
6630,11,28859,12:20:18,
6634,11,23908,12:20:21,
6644,11,26587,12:20:26,
6635,11,23961,12:20:28,
6633,11,33681,12:20:30,
6645,11,23710,12:20:33,
6639,11,23729,12:20:35,
6641,17,29462,12:34:32,
6637,24,24755,12:44:32,
6638,25,23337,12:45:44,
6634,29,22969,12:50:42,
6634,34,31193,12:57:14,
6631,35,24375,12:57:47,
6648,37,23294,13:01:21,
6645,38,27866,13:02:05,
6629,42,26625,13:05:56,
6638,45,25241,13:10:03,
6635,46,22855,13:11:08,
6644,47,23893,13:12:31,
6633,47,24775,13:12:58,
6639,48,26516,13:14:56,
6630,50,23856,13:15:39,
6641,51,23494,13:17:48,
6633,54,26015,13:22:09,
6648,55,24834,13:24:28,
6631,57,23068,13:24:34,
