sessionId,entrantId,positionOrder,positionText,laps,time
1994-01-Q2,6288,1,1,,75962
1994-01-Q2,6291,2,2,,76290
1994-01-Q2,6307,3,3,,77385
1994-01-Q2,6287,4,4,,77554
1994-01-Q2,6310,5,5,,77806
1994-01-Q2,6296,6,6,,77866
1994-01-Q2,6309,7,7,,77927
1994-01-Q2,6292,8,8,,78183
1994-01-Q2,6289,9,9,,78194
1994-01-Q2,6295,10,10,,78204
1994-01-Q2,6290,11,11,,78246
1994-01-Q2,6302,12,12,,78321
1994-01-Q2,6299,13,13,,78414
1994-01-Q2,6300,14,14,,78751
1994-01-Q2,6308,15,15,,78855
1994-01-Q2,6298,16,16,,79483
1994-01-Q2,6301,17,17,,79524
1994-01-Q2,6306,18,18,,79533
1994-01-Q2,6293,19,19,,79576
1994-01-Q2,6305,20,20,,79633
1994-01-Q2,6297,21,21,,79975
1994-01-Q2,6314,22,22,,80729
1994-01-Q2,6311,23,23,,81186
1994-01-Q2,6312,24,24,,83109
1994-01-Q2,6294,25,25,,798601
