entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6244,1,1,4627509,2,,53,10,1,10,,
6268,2,2,4667521,3,,53,6,1,6,,
6250,3,3,,9,,52,4,1,4,,
6270,4,4,,15,,52,3,1,3,,
6273,5,5,,10,,52,2,1,2,,
6261,6,6,,20,,51,1,1,1,,
6278,7,7,,22,,51,0,1,0,,
6264,8,8,,24,,51,0,1,0,,
6260,9,9,,16,,51,0,1,0,,
6263,10,10,,25,,51,0,1,0,,
6280,11,11,,26,,49,0,1,0,,Electrical
6245,12,12,,1,,48,0,1,0,,Engine
6277,13,13,,18,,47,0,1,0,,Oil pressure
6279,14,14,,17,,47,0,1,0,,
6262,15,DNF,,21,,23,0,1,0,,Suspension
6272,16,DNF,,5,,21,0,1,0,,Engine
6267,17,DNF,,14,,20,0,1,0,,Accident damage
6269,18,DNF,,6,,15,0,1,0,,Suspension
6255,19,DNF,,7,,14,0,1,0,,Spun off
6266,20,DNF,,12,,8,0,1,0,,Collision
6251,21,DNF,,4,,8,0,1,0,,Collision
6275,22,DNF,,8,,0,0,1,0,,Collision
6274,23,DNF,,11,,0,0,1,0,,Collision
6271,24,DNF,,13,,0,0,1,0,,Collision
6256,25,DNF,,19,,0,0,1,0,,Collision
6281,26,DNF,,23,,0,0,1,0,,Collision
