entrantId,positionOrder,positionText,laps,time
5908,1,1,,90605
5921,2,2,,90634
5904,3,3,,90853
5905,4,4,,91535
5928,5,5,,91551
5922,6,6,,91984
5916,7,7,,92416
5927,8,8,,92477
5912,9,9,,93450
5915,10,10,,93567
5919,11,11,,93662
5910,12,12,,93855
5923,13,13,,94421
5914,14,14,,94542
5930,15,15,,95277
5934,16,16,,95788
5929,17,17,,96368
5906,18,18,,96422
5907,19,19,,96483
5933,20,20,,96491
5931,21,21,,97320
5917,22,22,,98515
5932,23,23,,101415
5925,24,24,,502515
5920,25,25,,539511
5924,26,26,,1241214
