entrantId,positionOrder,positionText,time,laps
7313,1,1,73718,30
7314,2,2,73745,31
7312,3,3,73844,39
7294,4,4,74044,38
7311,5,5,74094,38
7283,6,6,74142,34
7287,7,7,74220,40
7284,8,8,74250,29
7293,9,9,74419,31
7290,10,10,74477,39
7300,11,11,74533,38
7296,12,12,74544,36
7299,13,13,74617,40
7288,14,14,74811,37
7309,15,15,74941,43
7306,16,16,75002,38
7303,17,17,75003,33
7291,18,18,75092,17
7302,19,19,75426,38
7297,20,20,76369,11
