entrantId,positionOrder,positionText,laps,time
4908,1,1,,76580
4928,2,2,,76630
4915,3,3,,76790
4903,4,4,,76800
4901,5,5,,76820
4907,6,6,,76850
4905,7,7,,76980
4899,8,8,,76990
4902,9,9,,77110
4924,10,10,,77180
4926,11,11,,77340
4921,12,12,,77340
4920,13,13,,77390
4932,14,14,,77410
4900,15,15,,77750
4923,16,16,,78000
4929,17,17,,78230
4918,18,18,,78250
4925,19,19,,78290
4931,20,20,,78370
4910,21,21,,78390
4933,22,22,,78560
4904,23,23,,78600
4935,24,24,,79000
4922,25,25,,79140
4934,26,26,,79490
4930,27,27,,79800
