entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2230,1,1,7307200,2,,75,8,1,8,,,
2223,2,2,7331200,3,,75,6,1,6,24000,,
2234,3,3,7363800,5,,75,4,1,4,56600,,
2226,4,4,7364900,1,,75,3,1,3,57700,,
2221,5,5,,15,,74,2,1,2,+1 lap,,
2222,6,6,,12,,74,1,1,1,+1 lap,,
2229,7,7,,14,,70,0,1,0,+5 laps,,
2238,8,8,,17,,69,0,1,0,+6 laps,,
2224,9,DNF,,8,,57,0,1,0,,,Transmission
2220,10,DNF,,13,,54,0,1,0,,,Engine
2232,11,DNF,,4,,54,0,1,0,,,Accident
2225,12,DNF,,11,,42,0,1,0,,,Transmission
2236,13,DNF,,16,,39,0,1,0,,,Gearbox
2233,14,DNF,,6,,11,0,1,0,,,Brakes
2227,15,DNF,,7,,9,0,1,0,,,Engine
2231,16,DNF,,9,,8,0,1,0,,,Transmission
2228,17,DNF,,10,,4,0,1,0,,,Gearbox
