entrantId,positionOrder,positionText,time,laps
7312,1,1,92120,25
7311,2,2,92138,26
7314,3,3,92355,24
7294,4,4,92478,24
7313,5,5,92585,22
7299,6,6,92711,22
7284,7,7,92812,22
7283,8,8,92852,22
7296,9,9,93017,24
7287,10,10,93105,23
7297,11,11,93139,21
7305,12,12,93285,26
7291,13,13,93361,24
7293,14,14,93390,24
7300,15,15,93461,22
7309,16,16,93477,26
7288,17,17,93575,24
7290,18,18,93824,23
7302,19,19,94327,27
7303,20,20,95558,5
