entrantId,positionOrder,positionText,time,laps
7309,1,1,91991,6
7284,2,2,92099,8
7297,3,3,92100,9
7305,4,4,92215,9
7296,5,5,92242,9
7314,6,6,92331,6
7312,7,7,92339,8
7291,8,8,92369,6
7283,9,9,92398,8
7311,10,10,92406,9
7290,11,11,92452,6
7299,12,12,92483,9
7294,13,13,92584,6
7313,14,14,92651,5
7303,15,15,92668,6
7287,16,16,92809,9
7300,17,17,92902,9
7302,18,18,93252,9
7288,19,19,93258,9
7293,20,20,93397,8
