sessionId,entrantId,positionOrder,positionText,laps,time
2007-15-FP2,6763,1,1,38,78734
2007-15-FP2,6762,2,2,34,78948
2007-15-FP2,6766,3,3,36,79483
2007-15-FP2,6773,4,4,35,79711
2007-15-FP2,6767,5,5,29,79714
2007-15-FP2,6765,6,6,40,79789
2007-15-FP2,6764,7,7,39,79926
2007-15-FP2,6774,8,8,33,79949
2007-15-FP2,6772,9,9,40,79969
2007-15-FP2,6771,10,10,45,80069
2007-15-FP2,6775,11,11,35,80069
2007-15-FP2,6777,12,12,37,80233
2007-15-FP2,6776,13,13,43,80270
2007-15-FP2,6768,14,14,44,80336
2007-15-FP2,6770,15,15,36,80462
2007-15-FP2,6791,16,16,37,80736
2007-15-FP2,6769,17,17,33,80889
2007-15-FP2,6778,18,18,44,80985
2007-15-FP2,6789,19,19,38,80997
2007-15-FP2,6783,20,20,34,81007
2007-15-FP2,6792,21,21,38,81305
2007-15-FP2,6782,22,22,34,81352
