entrantId,lap,time,timeOfDay,annotation
6766,2,33588,13:34:50,
6767,3,34105,13:37:01,
6778,10,34516,13:55:02,
6792,13,38944,13:59:27,
6767,14,32031,14:01:38,
6766,15,34520,14:03:48,
6777,16,35403,14:06:00,
6769,18,34843,14:10:22,
6782,18,35025,14:10:26,
6773,18,36262,14:10:28,
6766,20,23769,14:14:31,
6782,22,51419,14:17:39,
6768,23,38945,14:19:00,
6762,27,38483,14:24:21,
6763,28,38286,14:25:46,
6772,28,34683,14:26:45,
6789,32,37388,14:32:03,
6770,35,37076,14:37:10,
6775,36,36213,14:38:05,
6771,36,38947,14:38:31,
6783,37,38155,14:40:51,
6765,39,35845,14:43:05,
6774,39,34403,14:43:13,
6767,40,40000,14:45:00,
6776,40,35510,14:45:19,
6771,40,23893,14:45:25,
6764,41,35295,14:46:21,
6782,43,34754,14:52:47,
6778,44,34873,14:52:38,
6791,44,36663,14:52:44,
6772,48,34916,15:01:43,
6776,49,34198,15:04:04,
6772,53,875538,15:10:25,
6792,57,34678,15:16:00,
6766,58,32499,15:16:49,
6769,60,30873,15:20:22,
6773,60,34598,15:20:50,
