entrantId,lap,time,timeOfDay,annotation
6640,10,25026,14:19:57,
6660,10,24158,14:20:10,
6647,10,28603,14:21:25,
6639,11,25455,14:21:25,
6656,11,24922,14:21:27,
6661,11,23534,14:21:30,
6630,12,25155,14:22:42,
6657,12,25623,14:22:43,
6648,12,26193,14:23:55,
6636,13,26392,14:24:25,
6637,14,27977,14:25:53,
6663,14,26167,14:26:24,
6632,15,26992,14:27:42,
6641,15,26816,14:27:59,
6654,15,27176,14:28:18,
6631,16,27646,14:29:34,
6645,17,26400,14:31:20,
6638,18,26953,14:32:44,
6629,20,26436,14:36:07,
6660,23,23868,14:41:30,
6648,23,25898,14:43:00,
6661,25,24065,14:44:09,
6647,25,26035,14:46:42,
6640,26,25687,14:45:46,
6657,27,23555,14:46:43,
6639,27,25379,14:47:13,
6656,28,24207,14:48:48,
6630,29,23665,14:49:47,
6636,33,27367,14:56:32,
6654,33,28730,14:57:47,
6632,34,28189,14:58:08,
6663,34,26871,14:58:49,
6637,35,28313,14:59:23,
6641,35,27558,15:00:22,
6629,35,27561,15:00:49,
6657,36,26787,15:01:08,
6645,36,27909,15:02:21,
6638,38,26337,15:04:46,
6631,38,27286,15:04:48,
6656,38,27640,15:05:11,
6648,38,33020,15:08:40,
6660,39,24627,15:07:28,
6630,42,23667,15:10:26,
6639,42,25048,15:11:16,
6640,44,24752,15:14:40,
6629,47,24593,15:20:09,
