entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7143,1,1,4916024,4,,71,25,1,25,,
7131,2,2,4917528,3,,71,18,1,18,,
7130,3,3,4919205,6,3,71,15,1,15,,
7132,4,4,,5,,70,12,1,12,,
7139,5,5,,8,,70,10,1,10,,
7142,6,6,,11,,70,8,1,8,,
7135,7,7,,15,,70,6,1,6,,
7136,8,8,,PL,,70,4,1,4,,
7137,9,9,,17,5,70,2,1,2,,
7133,10,10,,18,,70,1,1,1,,
7134,11,11,,12,,70,0,1,0,,
7146,12,12,,9,,70,0,1,0,,
7144,13,13,,16,,69,0,1,0,,
7138,14,14,,13,,69,0,1,0,10000,
7128,15,15,,14,,65,0,1,0,,Collision damage
7145,16,DNF,,2,,62,0,1,0,,Fuel pressure
7141,17,DNF,,19,35,54,0,1,0,,Hydraulics
7129,18,DNF,,7,,53,0,1,0,,Exhaust
7147,19,DNF,,1,,13,0,1,0,,Hydraulics
7140,20,DNF,,10,,11,0,1,0,,Engine
