entrantId,lap,time,timeOfDay,annotation
7128,1,46557,15:14:13,
7143,15,21214,15:30:26,
7131,15,21552,15:30:30,
7129,15,21950,15:30:32,
7130,15,23912,15:30:34,
7132,15,22121,15:30:46,
7142,15,22527,15:30:54,
7146,15,23257,15:30:57,
7138,15,22181,15:31:03,
7134,15,22011,15:31:09,
7137,15,21364,15:31:12,
7136,15,21588,15:31:16,
7144,24,23048,15:41:54,
7145,25,21245,15:42:08,
7135,27,22863,15:45:05,
7139,28,22138,15:46:11,
7146,34,26335,15:53:34,
7129,38,21259,15:57:21,
7128,40,22526,16:01:56,
7133,45,21519,16:06:18,
7145,52,20980,16:13:20,
7144,60,24884,16:24:25,
7138,65,22299,16:30:07,
