entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
4897,1,1,4915020,2,,80,9,1,9,,,
4908,2,2,4935380,1,,80,6,1,6,20360,,
4907,3,3,4942860,4,,80,4,1,4,27840,,
4936,4,4,4943130,7,,80,3,1,3,28110,,
4898,5,5,4952560,13,,80,2,1,2,37540,,
4902,6,6,4953160,11,,80,1,1,1,38140,,
4921,7,7,,6,,79,0,1,0,+1 lap,,
4937,8,8,,9,,79,0,1,0,+1 lap,,
4915,9,9,,15,,79,0,1,0,+1 lap,,
4926,10,10,,17,,79,0,1,0,+1 lap,,
4925,11,11,,16,,79,0,1,0,+1 lap,,
4927,12,12,,12,,79,0,1,0,+1 lap,,
4918,13,13,,21,,78,0,1,0,+2 laps,,
4922,14,14,,22,,78,0,1,0,+2 laps,,
4919,15,15,,20,,77,0,1,0,+3 laps,,
4920,16,16,,14,,76,0,1,0,+4 laps,,
4901,17,DNF,,5,,27,0,1,0,,,Engine
4903,18,DNF,,8,,24,0,1,0,,,Handling
4929,19,DNF,,18,,4,0,1,0,,,Clutch
4955,20,DNF,,19,,1,0,1,0,,,Clutch
4960,21,DNF,,3,,1,0,1,0,,,Collision
4932,22,DNF,,10,,0,0,1,0,,,Collision
