sessionId,entrantId,positionOrder,positionText,laps,time
2011-09-FP2,6916,1,1,9,109967
2011-09-FP2,6889,2,2,16,110744
2011-09-FP2,6897,3,3,16,111395
2011-09-FP2,6884,4,4,6,111438
2011-09-FP2,6885,5,5,6,111518
2011-09-FP2,6894,6,6,18,111738
2011-09-FP2,6895,7,7,7,111781
2011-09-FP2,6892,8,8,13,111992
2011-09-FP2,6898,9,9,12,112169
2011-09-FP2,6899,10,10,21,112189
2011-09-FP2,6891,11,11,9,112198
2011-09-FP2,6888,12,12,12,112325
2011-09-FP2,6902,13,13,16,112578
2011-09-FP2,6883,14,14,6,112587
2011-09-FP2,6915,15,15,8,112869
2011-09-FP2,6890,16,16,8,114023
2011-09-FP2,6900,17,17,16,114274
2011-09-FP2,6882,18,18,4,114545
2011-09-FP2,6908,19,19,13,114714
2011-09-FP2,6893,20,20,8,115155
2011-09-FP2,6904,21,21,12,115155
2011-09-FP2,6907,22,22,10,115549
2011-09-FP2,6917,23,23,10,115828
2011-09-FP2,6906,24,24,6,116037
