entrantId,positionOrder,positionText,laps,time
6063,1,1,,84610
6083,2,2,,84784
6096,3,3,,85179
6062,4,4,,85256
6084,5,5,,85396
6094,6,6,,85486
6102,7,7,,85988
6058,8,8,,86102
6103,9,9,,86489
6068,10,10,,86665
6107,11,11,,86678
6071,12,12,,87214
6098,13,13,,87238
6104,14,14,,87367
6109,15,15,,87539
6082,16,16,,87811
6069,17,17,,87980
6095,18,18,,88211
6093,19,19,,88296
6081,20,20,,88441
6108,21,21,,88527
6088,22,22,,89193
6099,23,23,,89379
6078,24,24,,89393
6072,25,25,,89778
6066,26,26,,89800
6105,27,27,,90066
6097,28,28,,90620
6106,29,29,,90779
