entrantId,lap,time,timeOfDay,annotation
7054,1,40488,14:05:59,
7040,1,27621,14:06:27,
7062,1,37748,14:06:39,
7056,1,31987,14:06:40,
7043,2,31137,14:08:09,
7043,3,25931,14:11:11,
7054,4,26384,14:14:23,
7040,9,27730,14:23:43,
7041,16,29728,14:36:37,
7047,17,27286,14:38:36,
7043,17,25714,14:40:29,
7062,17,26520,14:40:33,
7052,18,24354,14:40:00,
7037,18,25019,14:40:12,
7051,18,25527,14:40:12,
7045,18,24646,14:40:23,
7044,18,27851,14:40:42,
7056,18,24631,14:41:28,
7036,19,24449,14:41:45,
7038,19,24640,14:41:53,
7048,19,24638,14:41:54,
7042,19,26458,14:42:04,
7039,19,24733,14:42:09,
7053,19,25259,14:42:10,
7049,19,27344,14:42:11,
7041,19,30932,14:42:56,
7039,20,34548,14:45:11,
7056,26,25405,14:56:18,
7043,26,24975,14:58:12,
7037,27,25576,14:56:46,
7049,27,27360,14:56:58,
7053,27,44582,14:57:05,Five-second time penalty
7042,27,24730,14:57:13,
7047,27,24689,14:57:21,
7044,27,25446,14:58:06,
7062,27,25812,15:00:26,
7051,28,24904,14:59:09,
7038,38,25242,15:20:21,
7048,38,25205,15:20:45,
7036,38,27802,15:20:48,
7043,42,35546,15:29:13,
7052,43,24088,15:29:55,
7037,43,24158,15:30:04,
7053,43,26840,15:30:32,
7044,43,25054,15:30:33,
7047,44,24862,15:32:44,
7036,50,24495,15:44:54,
