entrantId,lap,time,timeOfDay,annotation
6854,1,27507,14:04:25,
6866,2,29352,14:06:45,
6848,17,26737,14:29:04,
6853,19,26114,14:31:38,
6855,19,26448,14:31:49,
6849,19,24914,14:31:50,
6860,19,26120,14:31:52,
6865,19,27984,14:32:35,
6861,20,26363,14:33:13,
6857,21,25801,14:34:13,
6858,21,27507,14:34:34,
6862,21,26603,14:34:40,
6851,22,25115,14:35:30,
6859,22,27209,14:35:47,
6852,23,25488,14:36:38,
6870,25,35050,14:40:49,
6863,26,47050,14:42:10,
6850,28,25140,14:43:34,
6864,28,33232,14:44:27,
6858,30,31669,14:47:18,
