entrantId,positionOrder,positionText,laps,time
4825,1,1,,99657
4852,2,2,,100013
4824,3,3,,100393
4848,4,4,,100444
4869,5,5,,100520
4847,6,6,,100635
4863,7,7,,100844
4850,8,8,,100895
4849,9,9,,100907
4864,10,10,,101125
4889,11,11,,101321
4846,12,12,,101455
4892,13,13,,101679
4896,14,14,,102247
4860,15,15,,102417
4859,16,16,,102468
4895,17,17,,102517
4887,18,18,,102752
4854,19,19,,102848
4865,20,20,,103166
4856,21,21,,103387
4861,22,22,,103543
4857,23,23,,103650
4894,24,24,,103885
4893,25,25,,103887
4853,26,26,,104478
4855,27,27,,105032
4880,28,28,,105441
