sessionId,entrantId,positionOrder,positionText,laps,time
1979-04-Q1,5414,1,1,,78825
1979-04-Q1,5386,2,2,,78886
1979-04-Q1,5413,3,3,,78911
1979-04-Q1,5404,4,4,,79025
1979-04-Q1,5405,5,5,,79032
1979-04-Q1,5385,6,6,,79454
1979-04-Q1,5388,7,7,,79580
1979-04-Q1,5419,8,8,,79643
1979-04-Q1,5408,9,9,,79727
1979-04-Q1,5406,10,10,,79910
1979-04-Q1,5389,11,11,,80041
1979-04-Q1,5411,12,12,,80456
1979-04-Q1,5409,13,13,,80608
1979-04-Q1,5399,14,14,,80740
1979-04-Q1,5407,15,15,,80768
1979-04-Q1,5396,16,16,,81033
1979-04-Q1,5387,17,17,,81192
1979-04-Q1,5417,18,18,,81304
1979-04-Q1,5418,19,19,,81411
1979-04-Q1,5397,20,20,,81635
1979-04-Q1,5400,21,21,,81961
1979-04-Q1,5398,22,22,,82088
1979-04-Q1,5393,23,23,,82828
1979-04-Q1,5403,24,24,,82938
1979-04-Q1,5410,25,25,,82990
1979-04-Q1,5416,26,26,,83888
