sessionId,entrantId,positionOrder,positionText,laps,time
1998-05-WU,6468,1,1,12,82460
1998-05-WU,6467,2,2,13,83270
1998-05-WU,6465,3,3,15,84107
1998-05-WU,6471,4,4,14,84677
1998-05-WU,6463,5,5,13,84852
1998-05-WU,6464,6,6,14,85176
1998-05-WU,6466,7,7,14,85382
1998-05-WU,6462,8,8,14,85536
1998-05-WU,6472,9,9,14,85541
1998-05-WU,6474,10,10,14,85630
1998-05-WU,6477,11,11,14,85702
1998-05-WU,6470,12,12,15,85925
1998-05-WU,6482,13,13,12,85991
1998-05-WU,6476,14,14,15,86087
1998-05-WU,6475,15,15,12,86278
1998-05-WU,6461,16,16,14,86370
1998-05-WU,6478,17,17,12,86425
1998-05-WU,6480,18,18,16,86452
1998-05-WU,6473,19,19,12,86698
1998-05-WU,6469,20,20,14,86730
1998-05-WU,6481,21,21,12,87226
