entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6468,1,1,5617621,1,,65,10,1,10,,
6467,2,2,5627060,2,,65,6,1,6,,
6463,3,3,5664715,3,,65,4,1,4,,
6466,4,4,5680159,5,,65,3,1,3,,
6477,5,5,,9,,64,2,1,2,,
6461,6,6,,10,,64,1,1,1,,
6474,7,7,,7,,64,0,1,0,,
6462,8,8,,13,,63,0,1,0,,
6472,9,9,,16,,63,0,1,0,,
6473,10,10,,14,,63,0,1,0,,
6470,11,11,,11,,63,0,1,0,,
6478,12,12,,18,,63,0,1,0,,
6480,13,13,,21,,63,0,1,0,,
6481,14,14,,20,,63,0,1,0,,
6482,15,15,,19,,63,0,1,0,,
6471,16,16,,12,,60,0,1,0,,Engine
6469,17,DNF,,8,,46,0,1,0,,Engine
6464,18,DNF,,6,,28,0,1,0,,Collision
6465,19,DNF,,4,,28,0,1,0,,Collision
6476,20,DNF,,17,,21,0,1,0,,Engine
6475,21,DNF,,15,,20,0,1,0,,Engine
