sessionId,entrantId,positionOrder,positionText,laps,time
1996-05-Q,6400,1,1,11,86890
1996-05-Q,6404,2,2,11,87105
1996-05-Q,6405,3,3,12,87220
1996-05-Q,6407,4,4,11,87688
1996-05-Q,6402,5,5,10,88009
1996-05-Q,6401,6,6,12,88205
1996-05-Q,6403,7,7,12,88336
1996-05-Q,6417,8,8,12,88423
1996-05-Q,6410,9,9,12,88632
1996-05-Q,6413,10,10,12,88785
1996-05-Q,6406,11,11,12,89079
1996-05-Q,6411,12,12,12,89099
1996-05-Q,6408,13,13,11,89472
1996-05-Q,6415,14,14,12,89539
1996-05-Q,6412,15,15,12,89541
1996-05-Q,6416,16,16,11,89892
1996-05-Q,6409,17,17,12,89989
1996-05-Q,6418,18,18,11,90471
1996-05-Q,6419,19,19,12,90814
1996-05-Q,6414,20,20,10,91316
1996-05-Q,6423,21,21,12,92037
1996-05-Q,6421,22,22,9,93685
