entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6404,1,1,5726156,2,,63,10,1,10,,
6400,2,2,5742616,1,,63,6,1,6,,
6403,3,3,5773047,7,,63,4,1,4,,
6401,4,4,5787739,6,,63,3,1,3,,
6410,5,5,5804646,9,,63,2,1,2,,
6402,6,6,,5,,62,1,1,1,,
6409,7,7,,17,,62,0,1,0,,
6406,8,8,,11,,61,0,1,0,,Engine
6418,9,9,,18,,61,0,1,0,,
6423,10,10,,21,,59,0,1,0,,
6405,11,11,,3,,57,0,1,0,,Suspension
6408,12,DNF,,13,,54,0,1,0,,Engine
6416,13,DNF,,16,,45,0,1,0,,Spun off
6407,14,DNF,,4,,44,0,1,0,,Hydraulics
6414,15,DNF,,20,,40,0,1,0,,Engine
6415,16,DNF,,14,,38,0,1,0,,Hydraulics
6411,17,DNF,,12,,36,0,1,0,,Spun off
6413,18,DNF,,10,,32,0,1,0,,Brakes
6419,19,DNF,,19,,30,0,1,0,,Engine
6412,20,DNF,,15,,25,0,1,0,,Electrical
6417,21,DNF,,8,,23,0,1,0,,Engine
