sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2015-14-R,7052,1,1,5286508,2,,53,25,1,25,,,
2015-14-R,7038,2,2,5305472,1,,53,18,1,18,18964,,
2015-14-R,7037,3,3,5307358,4,,53,15,1,15,20850,,
2015-14-R,7039,4,4,5320276,6,,53,12,1,12,33768,,
2015-14-R,7054,5,5,5323254,3,,53,10,1,10,36746,,
2015-14-R,7049,6,6,5342067,13,3,53,8,1,8,55559,,
2015-14-R,7040,7,7,5358806,8,,53,6,1,6,"01:12,30",,
2015-14-R,7044,8,8,5360083,11,,53,4,1,4,"01:13,58",,
2015-14-R,7051,9,9,5381823,17,3,53,2,1,2,"01:35,31",,
2015-14-R,7053,10,10,,10,,52,1,1,1,+1 lap,,
2015-14-R,7056,11,11,,12,,52,0,1,0,+1 lap,,
2015-14-R,7042,12,12,,9,,52,0,1,0,+1 lap,,
2015-14-R,7048,13,13,,PL,,52,0,1,0,+1 lap,,
2015-14-R,7041,14,14,,15,,52,0,1,0,+1 lap,,
2015-14-R,7036,15,15,,7,,52,0,1,0,+1 lap,,
2015-14-R,7047,16,16,,14,,52,0,1,0,+1 lap,,
2015-14-R,7045,17,17,,5,,51,0,1,0,+2 laps,,
2015-14-R,7062,18,18,,19,,51,0,1,0,+2 laps,,
2015-14-R,7050,19,19,,18,,50,0,1,0,+3 laps,,
2015-14-R,7043,20,20,,16,,49,0,1,0,,,Mechanical
