sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1981-14-R,5538,1,1,7285205,10,,63,9,1,9,,,
1981-14-R,5549,2,2,7291438,9,,63,6,1,6,6233,,
1981-14-R,5539,3,3,7395480,11,,63,4,1,4,"01:50,28",,
1981-14-R,5536,4,4,,15,,62,3,1,3,+1 lap,,
1981-14-R,5579,5,5,,1,,62,2,1,2,+1 lap,,
1981-14-R,5586,6,6,,7,,62,1,1,1,+1 lap,,
1981-14-R,5596,7,7,,16,,62,0,1,0,+1 lap,,
1981-14-R,5581,8,8,,20,,61,0,1,0,+2 laps,,
1981-14-R,5584,9,9,,19,,61,0,1,0,+2 laps,,
1981-14-R,5578,10,10,,2,,60,0,1,0,+3 laps,,
1981-14-R,5599,11,11,,22,,59,0,1,0,+4 laps,,
1981-14-R,5598,12,12,,14,,56,0,1,0,,,Engine
1981-14-R,5564,13,DNF,,13,,51,0,1,0,,,Spun off
1981-14-R,5567,14,DNF,,4,,48,0,1,0,,,Collision
1981-14-R,5587,15,DNF,,5,,45,0,1,0,,,Collision
1981-14-R,5585,16,DNF,,21,,39,0,1,0,,,Spun off
1981-14-R,5580,17,DNF,,6,,35,0,1,0,,,Spun off
1981-14-R,5603,18,DNF,,23,,26,0,1,0,,,Collision
1981-14-R,5577,19,DNF,,3,,24,0,1,0,,,Handling
1981-14-R,5540,20,DNF,,12,,24,0,1,0,,,Ignition
1981-14-R,5588,21,DNF,,24,,8,0,1,0,,,Spun off
1981-14-R,5582,22,DNF,,17,,6,0,1,0,,,Spun off
1981-14-R,5590,23,DNF,,18,,6,0,1,0,,,Spun off
1981-14-R,5562,24,DNF,,8,,0,0,1,0,,,Collision
