entrantId,positionOrder,positionText,laps,time
6356,1,1,10,104385
6352,2,2,11,104465
6357,3,3,11,104540
6375,4,4,11,105553
6364,5,5,12,105765
6365,6,6,12,105846
6384,7,7,12,105849
6383,8,8,11,106221
6353,9,9,9,106315
6374,10,10,11,106475
6377,11,11,10,106801
6355,12,12,12,107507
6373,13,13,11,107528
6385,14,14,11,107636
6387,15,15,12,108093
6371,16,16,11,109302
6354,17,17,12,109402
6372,18,18,12,109716
6361,19,19,12,109892
6370,20,20,12,109990
6368,21,21,12,112961
6369,22,22,12,113405
6388,23,23,7,116335
