sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1969-06-R,3925,1,1,6955600,2,,84,9,1,9,,,
1969-06-R,3927,2,2,,4,,83,6,1,6,+1 lap,,
1969-06-R,3883,3,3,,7,,83,4,1,4,+1 lap,,
1969-06-R,3862,4,4,,1,,83,3,1,3,+1 lap,,
1969-06-R,3902,5,5,,10,,83,2,1,2,+1 lap,,
1969-06-R,3934,6,6,,11,,82,1,1,1,+2 laps,,
1969-06-R,3861,7,7,,12,,82,0,1,0,+2 laps,,
1969-06-R,3887,8,8,,9,,81,0,1,0,+3 laps,,
1969-06-R,3926,9,9,,17,,78,0,1,0,+6 laps,,
1969-06-R,3929,10,10,,14,,75,0,1,0,+9 laps,,
1969-06-R,3930,11,DNF,,8,,61,0,1,0,,,Engine
1969-06-R,3899,12,DNF,,5,,45,0,1,0,,,Gearbox
1969-06-R,3865,13,DNF,,3,,27,0,1,0,,,Ignition
1969-06-R,3901,14,DNF,,13,,19,0,1,0,,,Transmission
1969-06-R,3933,15,DNF,,16,,6,0,1,0,,,Engine
1969-06-R,3935,16,DNF,,15,,5,0,1,0,,,Suspension
1969-06-R,3931,17,DNF,,6,,1,0,1,0,,,Suspension
