entrantId,positionOrder,positionText,laps,time
6847,1,1,28,83693
6851,2,2,27,83790
6848,3,3,25,83967
6857,4,4,25,84120
6850,5,5,30,84129
6852,6,6,26,84446
6860,7,7,19,84512
6854,8,8,24,84543
6853,9,9,22,84648
6849,10,10,26,84756
6856,11,11,28,84841
6871,12,12,23,84923
6858,13,13,25,85292
6861,14,14,29,85318
6867,15,15,20,85320
6868,16,16,24,85334
6862,17,17,19,85897
6869,18,18,19,86772
6863,19,19,12,86898
6870,20,20,17,86956
6864,21,21,14,87374
6866,22,22,8,88256
6855,23,23,4,88516
6878,24,24,17,89870
